778,-0.146942
779,-0.077240
780,0.000031
781,0.077271
782,0.146973
783,0.202271
784,0.237793
785,0.250031
786,0.237793
787,0.202271
788,0.146973
789,0.077271
790,0.000000
791,-0.077240
792,-0.146942
793,-0.202240
794,-0.237762
795,-0.250000
796,-0.237762
797,-0.202240
798,-0.146942
799,-0.077240
800,0.000000
801,0.077271
802,0.146973
803,0.202271
804,0.237793
805,0.250031
806,0.237793
807,0.202271
808,0.146973
809,0.077271
810,0.000031
811,-0.077240
812,-0.146942
813,-0.202240
814,-0.237762
815,-0.250000
816,-0.237762
817,-0.202240
818,-0.146942
819,-0.077240
820,0.000000
821,0.077271
822,0.146973
823,0.202271
824,0.237793
825,0.250031
826,0.237793
827,0.202271
828,0.146973
829,0.077271
830,0.000000
831,-0.077240
832,-0.146942
833,-0.202240
834,-0.237762
835,-0.250000
836,-0.237762
837,-0.202240
838,-0.146942
839,-0.077240
840,0.000031
841,0.077271
842,0.146973
843,0.202271
844,0.237793
845,0.250031
846,0.237793
847,0.202271
848,0.146973
849,0.077271
850,0.000031
851,-0.077240
852,-0.146942
853,-0.202240
854,-0.237762
855,-0.250000
856,-0.237762
857,-0.202240
858,-0.146942
859,-0.077240
860,0.000031
861,0.077271
862,0.146973
863,0.202271
864,0.237793
865,0.250031
866,0.237793
867,0.202271
868,0.146973
869,0.077271
870,0.000000
871,-0.077240
872,-0.146942
873,-0.202240
874,-0.237762
875,-0.250000
876,-0.237762
877,-0.202240
878,-0.146942
879,-0.077240
880,0.000031
881,0.077271
882,0.146973
883,0.202271
884,0.237793
885,0.250031
886,0.237793
887,0.202271
888,0.146973
889,0.077271
890,0.000000
891,-0.077240
892,-0.146942
893,-0.202240
894,-0.237762
895,-0.250000
896,-0.237762
897,-0.202240
898,-0.146942
899,-0.077240
900,0.000000
901,0.077271
902,0.146973
903,0.202271
904,0.237793
905,0.250031
906,0.237793
907,0.202271
908,0.146973
909,0.077271
910,0.000031
911,-0.077240
912,-0.146942
913,-0.202240
914,-0.237762
915,-0.250000
916,-0.237762
917,-0.202240
918,-0.146942
919,-0.077240
920,0.000000
921,0.077271
922,0.146973
923,0.202271
924,0.237793
925,0.250031
926,0.237793
927,0.202271
928,0.146973
929,0.077271
930,0.000000
931,-0.077240
932,-0.146942
933,-0.202240
934,-0.237762
935,-0.250000
936,-0.237762
937,-0.202240
938,-0.146942
939,-0.077240
940,0.000031
941,0.077271
942,0.146973
943,0.202271
944,0.237793
945,0.250031
946,0.237793
947,0.202271
948,0.146973
949,0.077271
950,0.000031
951,-0.077240
952,-0.146942
953,-0.202240
954,-0.237762
955,-0.250000
956,-0.237762
957,-0.202240
958,-0.146942
959,-0.077240
960,0.000000
961,0.077271
962,0.146973
963,0.202271
964,0.237793
965,0.250031
966,0.237793
967,0.202271
968,0.146973
969,0.077271
970,0.000031
971,-0.077240
972,-0.146942
973,-0.202240
974,-0.237762
975,-0.250000
976,-0.237762
977,-0.202240
978,-0.146942
979,-0.077240
980,0.000000
981,0.077271
982,0.146973
983,0.202271
984,0.237793
985,0.250031
986,0.237793
987,0.202271
988,0.146973
989,0.077271
990,0.000000
991,-0.077240
992,-0.146942
993,-0.202240
994,-0.237762
995,-0.250000
996,-0.237762
997,-0.202240
998,-0.146942
999,-0.077240
1000,0.000031
1001,0.077271
1002,0.146973
1003,0.202271
1004,0.237793
1005,0.250031
1006,0.237793
1007,0.202271
1008,0.146973
1009,0.077271
1010,0.000000
1011,-0.077240
1012,-0.146942
1013,-0.202240
1014,-0.237762
1015,-0.250000
1016,-0.237762
1017,-0.202240
1018,-0.146942
1019,-0.077240
1020,0.000031
1021,0.077271
1022,0.146973
1023,0.202271
1024,0.237793
1025,0.250031
1026,0.237793
1027,0.202271
1028,0.146973
1029,0.077271
1030,0.000000
1031,-0.077240
1032,-0.146942
1033,-0.202240
1034,-0.237762
1035,-0.250000
1036,-0.237762
1037,-0.202240
1038,-0.146942
1039,-0.077240
1040,0.000031
1041,0.077271
1042,0.146973
1043,0.202271
1044,0.237793
1045,0.250031
1046,0.237793
1047,0.202271
1048,0.146973
1049,0.077271
1050,0.000000
1051,-0.077240
1052,-0.146942
1053,-0.202240
1054,-0.237762
1055,-0.250000
1056,-0.237762
1057,-0.202240
1058,-0.146942
1059,-0.077240
1060,0.000000
1061,0.077271
1062,0.146973
1063,0.202271
1064,0.237793
1065,0.250031
1066,0.237793
1067,0.202271
1068,0.146973
1069,0.077271
1070,0.000031
1071,-0.077240
1072,-0.146942
1073,-0.202240
1074,-0.237762
1075,-0.250000
1076,-0.237762
1077,-0.202240
1078,-0.146942
1079,-0.077240
1080,0.000000
1081,0.077271
1082,0.146973
1083,0.202271
1084,0.237793
1085,0.250031
1086,0.237793
1087,0.202271
1088,0.146973
1089,0.077271
1090,0.000031
1091,-0.077240
1092,-0.146942
1093,-0.202240
1094,-0.237762
1095,-0.250000
1096,-0.237762
1097,-0.202240
1098,-0.146942
1099,-0.077240
1100,0.000031
1101,0.077271
1102,0.146973
1103,0.202271
1104,0.237793
1105,0.250031
1106,0.237793
1107,0.202271
1108,0.146973
1109,0.077271
1110,0.000031
1111,-0.077240
1112,-0.146942
1113,-0.202240
1114,-0.237762
1115,-0.250000
1116,-0.237762
1117,-0.202240
1118,-0.146942
1119,-0.077240
1120,0.000031
1121,0.077271
1122,0.146973
1123,0.202271
1124,0.237793
1125,0.250031
1126,0.237793
1127,0.202271
1128,0.146973
1129,0.077271
1130,0.000000
1131,-0.077240
1132,-0.146942
1133,-0.202240
1134,-0.237762
1135,-0.250000
1136,-0.237762
1137,-0.202240
1138,-0.146942
1139,-0.077240
1140,0.000031
1141,0.077271
1142,0.146973
1143,0.202271
1144,0.237793
1145,0.250031
1146,0.237793
1147,0.202271
1148,0.146973
1149,0.077271
1150,0.000000
1151,-0.077240
1152,-0.146942
1153,-0.202240
1154,-0.237762
1155,-0.250000
1156,-0.237762
1157,-0.202240
1158,-0.146942
1159,-0.077240
1160,0.000031
1161,0.077271
1162,0.146973
1163,0.202271
1164,0.237793
1165,0.250031
1166,0.237793
1167,0.202271
1168,0.146973
1169,0.077271
1170,0.000031
1171,-0.077240
1172,-0.146942
1173,-0.202240
1174,-0.237762
1175,-0.250000
1176,-0.237762
1177,-0.202240
1178,-0.146942
1179,-0.077240
1180,0.000000
1181,0.077271
1182,0.146973
1183,0.202271
1184,0.237793
1185,0.250031
1186,0.237793
1187,0.202271
1188,0.146973
1189,0.077271
1190,0.000000
1191,-0.077240
1192,-0.146942
1193,-0.202240
1194,-0.237762
1195,-0.250000
1196,-0.237762
1197,-0.202240
1198,-0.146942
1199,-0.077240
1200,0.000031
1201,0.077271
1202,0.146973
1203,0.202271
1204,0.237793
1205,0.250031
1206,0.237793
1207,0.202271
1208,0.146973
1209,0.077271
1210,0.000000
1211,-0.077240
1212,-0.146942
1213,-0.202240
1214,-0.237762
1215,-0.250000
1216,-0.237762
1217,-0.202240
1218,-0.146942
1219,-0.077240
1220,0.000000
1221,0.077271
1222,0.146973
1223,0.202271
1224,0.237793
1225,0.250031
1226,0.237793
1227,0.202271
1228,0.146973
1229,0.077271
1230,0.000031
1231,-0.077240
1232,-0.146942
1233,-0.202240
1234,-0.237762
1235,-0.250000
1236,-0.237762
1237,-0.202240
1238,-0.146942
1239,-0.077240
1240,0.000000
1241,0.077271
1242,0.146973
1243,0.202271
1244,0.237793
1245,0.250031
1246,0.237793
1247,0.202271
1248,0.146973
1249,0.077271
1250,0.000000
1251,-0.077240
1252,-0.146942
1253,-0.202240
1254,-0.237762
1255,-0.250000
1256,-0.237762
1257,-0.202240
1258,-0.146942
1259,-0.077240
1260,0.000031
1261,0.077271
1262,0.146973
1263,0.202271
1264,0.237793
1265,0.250031
1266,0.237793
1267,0.202271
1268,0.146973
1269,0.077271
1270,0.000031
1271,-0.077240
1272,-0.146942
1273,-0.202240
1274,-0.237762
1275,-0.250000
1276,-0.237762
1277,-0.202240
1278,-0.146942
1279,-0.077240
1280,0.000031
1281,0.077271
1282,0.146973
1283,0.202271
1284,0.237793
1285,0.250031
1286,0.237793
1287,0.202271
1288,0.146973
1289,0.077271
1290,0.000000
1291,-0.077240
1292,-0.146942
1293,-0.202240
1294,-0.237762
1295,-0.250000
1296,-0.237762
1297,-0.202240
1298,-0.146942
1299,-0.077240
1300,0.000031
1301,0.077271
1302,0.146973
1303,0.202271
1304,0.237793
1305,0.250031
1306,0.237793
1307,0.202271
1308,0.146973
1309,0.077271
1310,0.000000
1311,-0.077240
1312,-0.146942
1313,-0.202240
1314,-0.237762
1315,-0.250000
1316,-0.237762
1317,-0.202240
1318,-0.146942
1319,-0.077240
1320,0.000000
1321,0.077271
1322,0.146973
1323,0.202271
1324,0.237793
1325,0.250031
1326,0.237793
1327,0.202271
1328,0.146973
1329,0.077271
1330,0.000031
1331,-0.077240
1332,-0.146942
1333,-0.202240
1334,-0.237762
1335,-0.250000
1336,-0.237762
1337,-0.202240
1338,-0.146942
1339,-0.077240
1340,0.000000
1341,0.077271
1342,0.146973
1343,0.202271
1344,0.237793
1345,0.250031
1346,0.237793
1347,0.202271
1348,0.146973
1349,0.077271
1350,0.000031
1351,-0.077240
1352,-0.146942
1353,-0.202240
1354,-0.237762
1355,-0.250000
1356,-0.237762
1357,-0.202240
1358,-0.146942
1359,-0.077240
1360,0.000000
1361,0.077271
1362,0.146973
1363,0.202271
1364,0.237793
1365,0.250031
1366,0.237793
1367,0.202271
1368,0.146973
1369,0.077271
1370,0.000000
1371,-0.077240
1372,-0.146942
1373,-0.202240
1374,-0.237762
1375,-0.250000
1376,-0.237762
1377,-0.202240
1378,-0.146942
1379,-0.077240
1380,0.000031
1381,0.077271
1382,0.146973
1383,0.202271
1384,0.237793
1385,0.250031
1386,0.237793
1387,0.202271
1388,0.146973
1389,0.077271
1390,0.000000
1391,-0.077240
1392,-0.146942
1393,-0.202240
1394,-0.237762
1395,-0.250000
1396,-0.237762
1397,-0.202240
1398,-0.146942
1399,-0.077240
1400,0.000031
1401,0.077271
1402,0.146973
1403,0.202271
1404,0.237793
1405,0.250031
1406,0.237793
1407,0.202271
1408,0.146973
1409,0.077271
1410,0.000000
1411,-0.077240
1412,-0.146942
1413,-0.202240
1414,-0.237762
1415,-0.250000
1416,-0.237762
1417,-0.202240
1418,-0.146942
1419,-0.077240
1420,0.000031
1421,0.077271
1422,0.146973
1423,0.202271
1424,0.237793
1425,0.250031
1426,0.237793
1427,0.202271
1428,0.146973
1429,0.077271
1430,0.000031
1431,-0.077240
1432,-0.146942
1433,-0.202240
1434,-0.237762
1435,-0.250000
1436,-0.237762
1437,-0.202240
1438,-0.146942
1439,-0.077240
1440,0.000000
1441,0.077271
1442,0.146973
1443,0.202271
1444,0.237793
1445,0.250031
1446,0.237793
1447,0.202271
1448,0.146973
1449,0.077271
1450,0.000000
1451,-0.077240
1452,-0.146942
1453,-0.202240
1454,-0.237762
1455,-0.250000
1456,-0.237762
1457,-0.202240
1458,-0.146942
1459,-0.077240
1460,0.000031
1461,0.077271
1462,0.146973
1463,0.202271
1464,0.237793
1465,0.250031
1466,0.237793
1467,0.202271
1468,0.146973
1469,0.077271
1470,0.000000
1471,-0.077240
1472,-0.146942
1473,-0.202240
1474,-0.237762
1475,-0.250000
1476,-0.237762
1477,-0.202240
1478,-0.146942
1479,-0.077240
1480,0.000000
1481,0.077271
1482,0.146973
1483,0.202271
1484,0.237793
1485,0.250031
1486,0.237793
1487,0.202271
1488,0.146973
1489,0.077271
1490,0.000031
1491,-0.077240
1492,-0.146942
1493,-0.202240
1494,-0.237762
1495,-0.250000
1496,-0.237762
1497,-0.202240
1498,-0.146942
1499,-0.077240
1500,0.000000
1501,0.077271
1502,0.146973
1503,0.202271
1504,0.237793
1505,0.250031
1506,0.237793
1507,0.202271
1508,0.146973
1509,0.077271
1510,0.000000
1511,-0.077240
1512,-0.146942
1513,-0.202240
1514,-0.237762
1515,-0.250000
1516,-0.237762
1517,-0.202240
1518,-0.146942
1519,-0.077240
1520,0.000031
1521,0.077271
1522,0.146973
1523,0.202271
1524,0.237793
1525,0.250031
1526,0.237793
1527,0.202271
1528,0.146973
1529,0.077271
1530,0.000031
1531,-0.077240
1532,-0.146942
1533,-0.202240
1534,-0.237762
1535,-0.250000
1536,-0.237762
1537,-0.202240
1538,-0.146942
1539,-0.077240
1540,0.000031
1541,0.077271
1542,0.146973
1543,0.202271
1544,0.237793
1545,0.250031
1546,0.237793
1547,0.202271
1548,0.146973
1549,0.077271
1550,0.000000
1551,-0.077240
1552,-0.146942
1553,-0.202240
1554,-0.237762
1555,-0.250000
1556,-0.237762
1557,-0.202240
1558,-0.146942
1559,-0.077240
1560,0.000031
1561,0.077271
1562,0.146973
1563,0.202271
1564,0.237793
1565,0.250031
1566,0.237793
1567,0.202271
1568,0.146973
1569,0.077271
1570,0.000000
1571,-0.077240
1572,-0.146942
1573,-0.202240
1574,-0.237762
1575,-0.250000
1576,-0.237762
1577,-0.202240
1578,-0.146942
1579,-0.077240
1580,0.000031
1581,0.077271
1582,0.146973
1583,0.202271
1584,0.237793
1585,0.250031
1586,0.237793
1587,0.202271
1588,0.146973
1589,0.077271
1590,0.000031
1591,-0.077240
1592,-0.146942
1593,-0.202240
1594,-0.237762
1595,-0.250000
1596,-0.237762
1597,-0.202240
1598,-0.146942
1599,-0.077240
1600,0.000000
1601,0.077271
1602,0.146973
1603,0.202271
1604,0.237793
1605,0.250031
1606,0.237793
1607,0.202271
1608,0.146973
1609,0.077271
1610,0.000031
1611,-0.077240
1612,-0.146942
1613,-0.202240
1614,-0.237762
1615,-0.250000
1616,-0.237762
1617,-0.202240
1618,-0.146942
1619,-0.077240
1620,0.000000
1621,0.077271
1622,0.146973
1623,0.202271
1624,0.237793
1625,0.250031
1626,0.237793
1627,0.202271
1628,0.146973
1629,0.077271
1630,0.000031
1631,-0.077240
1632,-0.146942
1633,-0.202240
1634,-0.237762
1635,-0.250000
1636,-0.237762
1637,-0.202240
1638,-0.146942
1639,-0.077240
1640,0.000000
1641,0.077271
1642,0.146973
1643,0.202271
1644,0.237793
1645,0.250031
1646,0.237793
1647,0.202271
1648,0.146973
1649,0.077271
1650,0.000000
1651,-0.077240
1652,-0.146942
1653,-0.202240
1654,-0.237762
1655,-0.250000
1656,-0.237762
1657,-0.202240
1658,-0.146942
1659,-0.077240
1660,0.000031
1661,0.077271
1662,0.146973
1663,0.202271
1664,0.237793
1665,0.250031
1666,0.237793
1667,0.202271
1668,0.146973
1669,0.077271
1670,0.000031
1671,-0.077240
1672,-0.146942
1673,-0.202240
1674,-0.237762
1675,-0.250000
1676,-0.237762
1677,-0.202240
1678,-0.146942
1679,-0.077240
1680,0.000031
1681,0.077271
1682,0.146973
1683,0.202271
1684,0.237793
1685,0.250031
1686,0.237793
1687,0.202271
1688,0.146973
1689,0.077271
1690,0.000031
1691,-0.077240
1692,-0.146942
1693,-0.202240
1694,-0.237762
1695,-0.250000
1696,-0.237762
1697,-0.202240
1698,-0.146942
1699,-0.077240
1700,0.000000
1701,0.077271
1702,0.146973
1703,0.202271
1704,0.237793
1705,0.250031
1706,0.237793
1707,0.202271
1708,0.146973
1709,0.077271
1710,0.000000
1711,-0.077240
1712,-0.146942
1713,-0.202240
1714,-0.237762
1715,-0.250000
1716,-0.237762
1717,-0.202240
1718,-0.146942
1719,-0.077240
1720,0.000031
1721,0.077271
1722,0.146973
1723,0.202271
1724,0.237793
1725,0.250031
1726,0.237793
1727,0.202271
1728,0.146973
1729,0.077271
1730,0.000000
1731,-0.077240
1732,-0.146942
1733,-0.202240
1734,-0.237762
1735,-0.250000
1736,-0.237762
1737,-0.202240
1738,-0.146942
1739,-0.077240
1740,0.000031
1741,0.077271
1742,0.146973
1743,0.202271
1744,0.237793
1745,0.250031
1746,0.237793
1747,0.202271
1748,0.146973
1749,0.077271
1750,0.000000
1751,-0.077240
1752,-0.146942
1753,-0.202240
1754,-0.237762
1755,-0.250000
1756,-0.237762
1757,-0.202240
1758,-0.146942
1759,-0.077240
1760,0.000031
1761,0.077271
1762,0.146973
1763,0.202271
1764,0.237793
1765,0.250031
1766,0.237793
1767,0.202271
1768,0.146973
1769,0.077271
1770,0.000000
1771,-0.077240
1772,-0.146942
1773,-0.202240
1774,-0.237762
